1, 87.55367735024784
2, 87.48598311311977
3, 87.41829468295042
4, 87.35061235302597
5, 87.28293641653389
6, 87.21526716653186
7, 87.14760489596682
8, 87.07994989766547
9, 87.01230246433377
10, 86.94466288853619
11, 89.32256143714964
12, 89.25482891103236
13, 89.18709962158253
14, 89.11937386280582
15, 89.05165192864574
16, 88.98393411297515
17, 88.91622070959332
18, 88.8485120122265
19, 88.78080831451955
20, 88.71310991002407
21, 88.64541709220387
22, 88.57773015442004
23, 88.51004938993859
24, 88.44237509191086
25, 88.37470755337078
26, 88.30704706723732
27, 88.23939392630717
28, 88.17174842324378
29, 88.10411085058946
30, 90.48198469762636
31, 90.41425295037742
32, 90.34652451305203
33, 90.27879967963615
34, 90.21107874405547
35, 90.1433620001674
36, 90.07564974175529
37, 90.00794226252697
38, 89.94023985609992
39, 89.87254281601183
40, 89.80485143569759
41, 89.73716600850183
42, 89.6694868276571
43, 89.60181418628886
44, 89.53414837740436
45, 89.4664896938899
46, 89.39883842851128
47, 89.33119487390287
48, 91.70914218408201
49, 91.64140814482627
50, 91.57367719470811
51, 91.50594962776073
52, 91.43822573796227
53, 91.37050581921733
54, 91.30279016536437
55, 91.23507907017685
56, 91.16737282734333
57, 91.09967173045636
58, 91.03197607302769
59, 90.96428614846981
60, 90.89660225009263
61, 90.82892467110098
62, 90.76125370459471
63, 90.69358964355548
64, 90.62593278083287
65, 90.55828340916194
66, 90.49064182114768
67, 92.86856508069025
68, 92.80083178355346
69, 92.73310164882412
70, 92.66537497051768
71, 92.59765204259203
72, 92.52993315894032
73, 92.46221861337858
74, 92.3945086996577
75, 92.32680371144183
76, 92.2591039423115
77, 92.1914096857535
78, 92.12372123514983
79, 92.05603888378742
80, 91.98836292485375
81, 91.92069365140595
82, 91.85303135639684
83, 91.78537633265685
84, 91.7177288728863
85, 91.65008926964616
86, 94.02798815531744
87, 93.96025561856995
88, 93.892526317485
89, 93.82480054606029
90, 93.75707859824946
91, 93.68936076792582
92, 93.6216473488934
93, 93.5539386348737
94, 93.48623491950856
95, 93.41853649635249
96, 93.3508436588729
97, 93.283156700432
98, 93.21547591428875
99, 93.14780159359061
