1, 89.98776967926665
2, 89.9633090374596
3, 89.96206311352205
4, 89.96081718957484
5, 89.97180158644233
6, 89.97055566247992
7, 89.96930973852614
8, 89.96806381458723
9, 89.96681789064479
10, 89.96557196669882
11, 89.96432604274516
12, 89.96308011880674
13, 89.9618341948886
14, 89.96058827100914
15, 89.97157266798479
16, 89.97032674416009
17, 89.96908082034646
18, 89.96783489650169
19, 89.96658897269387
20, 89.96534304888232
21, 89.96409712509086
22, 89.96285120129737
23, 89.96160527750197
24, 89.96035935368502
25, 89.97134375067273
26, 89.9700978268076
27, 89.96885190290229
28, 89.96760597897622
29, 89.9663600550623
30, 89.96511413110008
31, 89.9638682071326
32, 89.96262228317711
33, 89.96137635923877
34, 89.96013043532126
35, 89.97111483218895
36, 89.96986890824984
37, 89.96862298427739
38, 89.96737706029282
39, 89.9661311363345
40, 89.96488521237269
41, 89.96363928839719
42, 89.9623933643843
43, 89.96114744037136
44, 89.95990151639867
45, 89.97088591322944
46, 89.96963998920293
47, 89.96839406521632
48, 89.96714814119467
49, 89.96590221716477
50, 89.96465629311301
51, 89.96341036905959
52, 89.96216444499059
53, 89.9609185208863
54, 89.9719029175884
55, 89.97065699347719
56, 89.96941106937366
57, 89.96816514528781
58, 89.96691922116344
59, 89.96567329702138
60, 89.96442737286911
61, 89.96318144873382
62, 89.9619355246391
63, 89.96068960050762
64, 89.97167399720094
65, 89.9704280730562
66, 89.96918214889058
67, 89.96793622474934
68, 89.96669030061287
69, 89.96544437647732
70, 89.96419845235002
71, 89.96295252823838
72, 89.96170660412676
73, 89.96046068001742
74, 89.97144507677187
75, 89.97019915263517
76, 89.96895322852622
77, 89.96770730441364
78, 89.96646138027056
79, 89.96521545607521
80, 89.9639695318647
81, 89.96272360764254
82, 89.96147768340956
83, 89.96023175917746
84, 89.97121615579181
85, 89.96997023159813
86, 89.96872430742405
87, 89.96747838329816
88, 89.96623245914625
89, 89.96498653495937
90, 89.9637406107392
91, 89.96249468648229
92, 89.961248762218
93, 89.9600028379326
94, 89.9709872344115
95, 89.96974131006498
96, 89.96849538571975
97, 89.96724946138936
98, 89.96600353703684
99, 89.96475761270015
100, 89.96351168839418
101, 89.96226576407621
102, 89.9610198397403
103, 89.97200423622293
104, 89.97075831182838
105, 89.9695123874003
106, 89.96826646300093
107, 89.96702053863571
108, 89.96577461424909
109, 89.96452868984568
110, 89.96328276539374
111, 89.96203684099832
112, 89.96079091659465
113, 89.9717753130198
114, 89.97052938859298
115, 89.96928346414019
116, 89.96803753972112
117, 89.96679161534408
118, 89.96554569096556
119, 89.9642997665699
120, 89.9630538421675
121, 89.96180791775151
122, 89.96056199333405
123, 89.97154638973534
124, 89.97030046528262
125, 89.9690545408375
126, 89.96780861641489
127, 89.96656269200437
128, 89.96531676764783
129, 89.96407084327697
130, 89.96282491896758
131, 89.96157899467735
132, 89.96033307040662
133, 89.9713174669455
134, 89.97007154269014
135, 89.96882561842321
136, 89.96757969423037
137, 89.96633377007822
138, 89.96508784590064
139, 89.96384192173363
140, 89.9625959975854
141, 89.9613500734207
142, 89.96010414927215
143, 89.97108854590542
144, 89.96984262174026
145, 89.9685966975701
146, 89.9673507733663
147, 89.96610484907247
148, 89.96485892476282
149, 89.96361300045568
150, 89.96236707617786
151, 89.9611211518363
152, 89.9598752274829
153, 89.97085962394523
154, 89.96961369959101
155, 89.96836777524113
156, 89.96712185089092
157, 89.96587592654603
158, 89.9646300021857
159, 89.96338407782913
160, 89.96213815350308
161, 89.96089222920521
162, 89.97187662569091
163, 89.97063070135688
164, 89.96938477701961
165, 89.96813885267171
166, 89.96689292834014
167, 89.9656470040191
168, 89.96440107969808
169, 89.96315515536203
170, 89.96190923093361
171, 89.96066330646124
172, 89.97164770281688
173, 89.97040177833789
174, 89.969155853889
175, 89.96790992946116
176, 89.96666400500891
177, 89.96541808054538
178, 89.96417215612796
179, 89.96292623172087
180, 89.96168030730766
181, 89.96043438289341
182, 89.97141877926896
183, 89.97017285476255
184, 89.96892693023081
185, 89.96768100569201
186, 89.9664350811325
187, 89.9651891565528
188, 89.96394323199438
189, 89.96269730748337
190, 89.96145138294075
191, 89.96020545835324
192, 89.97118985457664
193, 89.96994392999778
194, 89.96869800542652
195, 89.96745208089439
196, 89.96620615635763
197, 89.96496023184754
198, 89.96371430733736
199, 89.96246838278653
200, 89.96122245821027
201, 89.959976533635
202, 89.97096092986638
203, 89.9697150052885
204, 89.9684690806937
205, 89.9672231560566
206, 89.96597723144086
207, 89.9647313068661
208, 89.96348538233364
209, 89.96223945778947
210, 89.96099353325057
211, 89.97197792954267
212, 89.97073200501605
213, 89.96948608052499
214, 89.96824015607623
215, 89.96699423162845
216, 89.96574830716791
217, 89.96450238272706
218, 89.96325645827318
219, 89.96201053377747
220, 89.96076460927426
221, 89.97174900553837
